시도명,시군구 명,행정동명,내외국인 구분,비율,순위
서울특별시,도봉구,방학1동,외국인,46.99,128
서울특별시,강동구,암사2동,외국인,46.94,129
서울특별시,동작구,상도4동,외국인,46.7,130
서울특별시,동대문구,회기동,외국인,46.59,131
서울특별시,강동구,성내3동,외국인,46.53,132
서울특별시,서대문구,홍제2동,외국인,46.48,133
서울특별시,금천구,독산3동,외국인,46.47,134
서울특별시,양천구,목5동,외국인,46.31,135
서울특별시,마포구,상암동,외국인,46.13,136
서울특별시,서초구,서초2동,외국인,46.09,137
서울특별시,종로구,종로5.6가동,외국인,46.04,138
서울특별시,중랑구,묵2동,외국인,45.87,139
서울특별시,관악구,은천동,외국인,45.84,140
서울특별시,동대문구,휘경1동,외국인,45.71,141
서울특별시,중구,을지로동,외국인,45.7,142
서울특별시,동작구,사당3동,외국인,45.63,143
서울특별시,양천구,신월6동,외국인,45.32,144
서울특별시,강남구,일원1동,외국인,45.23,145
서울특별시,동작구,노량진2동,외국인,45.07,146
서울특별시,강서구,염창동,외국인,44.88,147
서울특별시,성북구,보문동,외국인,44.83,148
서울특별시,관악구,행운동,외국인,44.73,149
서울특별시,동작구,신대방1동,외국인,44.53,150
서울특별시,성동구,옥수동,외국인,44.41,151
서울특별시,서대문구,홍제3동,외국인,44.28,152
서울특별시,송파구,송파1동,외국인,43.92,153
서울특별시,송파구,장지동,외국인,43.89,154
서울특별시,서대문구,북아현동,외국인,43.86,155
서울특별시,광진구,중곡2동,외국인,43.86,156
서울특별시,서초구,방배1동,외국인,43.8,157
서울특별시,관악구,인헌동,외국인,43.76,158
서울특별시,구로구,구로5동,외국인,43.73,159
서울특별시,영등포구,양평2동,외국인,43.72,160
서울특별시,관악구,청룡동,외국인,43.7,161
서울특별시,은평구,응암2동,외국인,43.46,162
서울특별시,마포구,신수동,외국인,43.36,163
서울특별시,동대문구,용신동,외국인,43.29,164
서울특별시,관악구,미성동,외국인,43.26,165
서울특별시,동대문구,답십리2동,외국인,43.25,166
서울특별시,강서구,가양1동,외국인,43.24,167
서울특별시,은평구,수색동,외국인,43.23,168
서울특별시,동대문구,청량리동,외국인,43.09,169
서울특별시,종로구,창신1동,외국인,42.88,170
서울특별시,성동구,용답동,외국인,42.83,171
서울특별시,종로구,숭인2동,외국인,42.81,172
서울특별시,관악구,난곡동,외국인,42.77,173
서울특별시,강남구,개포4동,외국인,42.72,174
서울특별시,마포구,아현동,외국인,42.56,175
서울특별시,양천구,목2동,외국인,42.51,176
서울특별시,은평구,응암1동,외국인,42.44,177
서울특별시,강남구,개포2동,외국인,42.44,178
서울특별시,종로구,청운효자동,외국인,42.39,179
서울특별시,관악구,신원동,외국인,42.37,180
서울특별시,서초구,서초3동,외국인,42.22,181
서울특별시,중구,약수동,외국인,42.22,182
서울특별시,중구,동화동,외국인,42.21,183
서울특별시,강남구,역삼1동,외국인,42.2,184
서울특별시,동작구,사당1동,외국인,41.95,185
서울특별시,중랑구,망우본동,외국인,41.93,186
서울특별시,성북구,월곡2동,외국인,41.85,187
서울특별시,마포구,성산1동,외국인,41.8,188
서울특별시,중랑구,면목2동,외국인,41.74,189
서울특별시,종로구,이화동,외국인,41.7,190
서울특별시,동대문구,전농1동,외국인,41.63,191
서울특별시,관악구,신사동,외국인,41.59,192
서울특별시,강서구,등촌1동,외국인,41.45,193
서울특별시,노원구,상계6.7동,외국인,41.41,194
서울특별시,영등포구,신길3동,외국인,41.32,195
서울특별시,용산구,한강로동,외국인,41.3,196
서울특별시,강동구,명일1동,외국인,41.16,197
서울특별시,중랑구,묵1동,외국인,41.01,198
서울특별시,서초구,서초1동,외국인,40.89,199
서울특별시,마포구,합정동,외국인,40.75,200
서울특별시,중구,명동,외국인,40.65,201
서울특별시,송파구,위례동,외국인,40.24,202
서울특별시,관악구,보라매동,외국인,40.17,203
서울특별시,관악구,중앙동,외국인,40.08,204
서울특별시,중구,광희동,외국인,39.99,205
서울특별시,서초구,방배4동,외국인,39.54,206
서울특별시,종로구,혜화동,외국인,39.49,207
서울특별시,광진구,자양3동,외국인,39.29,208
서울특별시,강북구,송천동,외국인,39.21,209
서울특별시,송파구,오금동,외국인,39.06,210
서울특별시,서대문구,신촌동,외국인,38.98,211
서울특별시,은평구,대조동,외국인,38.89,212
서울특별시,은평구,역촌동,외국인,38.88,213
서울특별시,광진구,구의3동,외국인,38.87,214
서울특별시,강남구,역삼2동,외국인,38.76,215
서울특별시,중구,필동,외국인,38.64,216
서울특별시,노원구,공릉2동,외국인,38.62,217
서울특별시,성북구,정릉4동,외국인,38.61,218
서울특별시,영등포구,신길6동,외국인,38.6,219
서울특별시,강북구,번1동,외국인,38.56,220
서울특별시,양천구,신정1동,외국인,38.48,221
서울특별시,금천구,시흥5동,외국인,38.47,222
서울특별시,은평구,녹번동,외국인,38.45,223
서울특별시,관악구,조원동,외국인,38.3,224
서울특별시,송파구,문정2동,외국인,38.29,225
서울특별시,서초구,반포2동,외국인,38.08,226
서울특별시,강동구,명일2동,외국인,37.77,227
서울특별시,용산구,남영동,외국인,37.7,228
서울특별시,강서구,화곡본동,외국인,37.56,229
서울특별시,중랑구,면목본동,외국인,37.54,230
서울특별시,영등포구,여의동,외국인,37.45,231
서울특별시,노원구,중계본동,외국인,37.31,232
서울특별시,노원구,월계3동,외국인,37.24,233
서울특별시,동대문구,이문2동,외국인,37.05,234
서울특별시,종로구,평창동,외국인,37.04,235
서울특별시,양천구,신월4동,외국인,37.02,236
서울특별시,용산구,한남동,외국인,36.86,237
서울특별시,서초구,양재2동,외국인,36.82,238
서울특별시,용산구,이촌1동,외국인,36.79,239
서울특별시,강남구,도곡1동,외국인,36.73,240
서울특별시,송파구,가락2동,외국인,36.73,241
서울특별시,종로구,종로1.2.3.4가동,외국인,36.7,242
서울특별시,용산구,청파동,외국인,36.55,243
서울특별시,동작구,상도2동,외국인,36.38,244
서울특별시,광진구,중곡4동,외국인,36.33,245
서울특별시,은평구,증산동,외국인,36.32,246
서울특별시,영등포구,영등포동,외국인,36.29,247
서울특별시,용산구,후암동,외국인,36.12,248
서울특별시,구로구,개봉2동,외국인,36.09,249
서울특별시,노원구,공릉1동,외국인,36.06,250
서울특별시,광진구,구의2동,외국인,35.96,251
서울특별시,중랑구,신내2동,외국인,35.94,252
서울특별시,도봉구,도봉2동,외국인,35.91,253
서울특별시,성북구,돈암2동,외국인,35.83,254
서울특별시,성북구,길음2동,외국인,35.67,255
서울특별시,양천구,신월7동,외국인,35.67,256
서울특별시,양천구,목4동,외국인,35.64,257
서울특별시,영등포구,양평1동,외국인,35.47,258
서울특별시,마포구,공덕동,외국인,35.42,259
서울특별시,광진구,광장동,외국인,35.4,260
서울특별시,마포구,연남동,외국인,35.32,261
서울특별시,노원구,상계1동,외국인,35.31,262
서울특별시,성북구,성북동,외국인,35.28,263
서울특별시,성북구,삼선동,외국인,34.92,264
서울특별시,도봉구,쌍문4동,외국인,34.84,265
서울특별시,동작구,상도1동,외국인,34.63,266
서울특별시,영등포구,신길7동,외국인,34.39,267
서울특별시,강서구,화곡8동,외국인,34.36,268
서울특별시,관악구,서림동,외국인,34.27,269
서울특별시,영등포구,신길4동,외국인,34.23,270
서울특별시,성동구,사근동,외국인,34.2,271
서울특별시,도봉구,창4동,외국인,34.17,272
서울특별시,도봉구,창5동,외국인,33.26,273
서울특별시,강서구,우장산동,외국인,33.04,274
서울특별시,노원구,월계1동,외국인,32.97,275
서울특별시,강동구,성내1동,외국인,32.31,276
서울특별시,은평구,불광1동,외국인,32.26,277
서울특별시,송파구,송파2동,외국인,32.19,278
서울특별시,송파구,풍납2동,외국인,32.15,279
서울특별시,동작구,상도3동,외국인,32.15,280
서울특별시,서대문구,홍은1동,외국인,32.09,281
서울특별시,성북구,길음1동,외국인,31.75,282
서울특별시,양천구,신월5동,외국인,31.72,283
서울특별시,노원구,상계5동,외국인,31.71,284
서울특별시,동대문구,답십리1동,외국인,31.66,285
서울특별시,성북구,종암동,외국인,31.25,286
서울특별시,강동구,고덕2동,외국인,31.21,287
서울특별시,송파구,거여1동,외국인,30.9,288
서울특별시,마포구,대흥동,외국인,30.85,289
서울특별시,서대문구,남가좌2동,외국인,30.41,290
서울특별시,서초구,내곡동,외국인,30.39,291
서울특별시,서대문구,북가좌1동,외국인,30.33,292
서울특별시,영등포구,신길5동,외국인,30.32,293
서울특별시,강서구,발산1동,외국인,30.27,294
서울특별시,양천구,목3동,외국인,29.84,295
서울특별시,강동구,천호1동,외국인,29.84,296
서울특별시,강남구,대치1동,외국인,29.78,297
서울특별시,종로구,교남동,외국인,29.42,298
서울특별시,성북구,장위1동,외국인,29.41,299
서울특별시,노원구,상계10동,외국인,29.29,300
서울특별시,강동구,강일동,외국인,28.97,301
서울특별시,강남구,수서동,외국인,28.93,302
서울특별시,강서구,가양3동,외국인,28.8,303
서울특별시,동작구,신대방2동,외국인,28.79,304
서울특별시,성북구,안암동,외국인,28.55,305
서울특별시,노원구,하계1동,외국인,28.5,306
서울특별시,동작구,흑석동,외국인,28.49,307
서울특별시,종로구,사직동,외국인,28.14,308
서울특별시,강남구,대치2동,외국인,27.87,309
서울특별시,양천구,신월2동,외국인,27.73,310
서울특별시,동대문구,휘경2동,외국인,27.48,311
서울특별시,서대문구,홍은2동,외국인,27.29,312
서울특별시,마포구,성산2동,외국인,27.26,313
서울특별시,강북구,삼각산동,외국인,27.0,314
서울특별시,노원구,중계2.3동,외국인,26.88,315
서울특별시,서초구,반포3동,외국인,26.7,316
서울특별시,도봉구,쌍문3동,외국인,26.26,317
서울특별시,동대문구,이문1동,외국인,26.23,318
서울특별시,동작구,대방동,외국인,25.97,319
서울특별시,강북구,수유1동,외국인,25.69,320
서울특별시,강서구,가양2동,외국인,25.54,321
서울특별시,구로구,고척1동,외국인,25.38,322
서울특별시,마포구,망원1동,외국인,25.18,323
서울특별시,강서구,방화1동,외국인,25.15,324
서울특별시,중랑구,신내1동,외국인,25.05,325
서울특별시,구로구,오류2동,외국인,24.79,326
서울특별시,동대문구,제기동,외국인,24.76,327
서울특별시,관악구,대학동,외국인,24.45,328
서울특별시,중구,회현동,외국인,24.23,329
서울특별시,양천구,신정3동,외국인,23.7,330
서울특별시,종로구,숭인1동,외국인,23.65,331
서울특별시,성동구,성수2가3동,외국인,23.57,332
서울특별시,성동구,행당2동,외국인,23.22,333
서울특별시,노원구,월계2동,외국인,23.08,334
서울특별시,도봉구,쌍문2동,외국인,22.78,335
서울특별시,송파구,마천2동,외국인,22.67,336
서울특별시,마포구,망원2동,외국인,22.53,337
서울특별시,광진구,중곡3동,외국인,22.36,338
서울특별시,성동구,성수2가1동,외국인,22.07,339
서울특별시,양천구,신정2동,외국인,21.98,340
서울특별시,광진구,군자동,외국인,21.78,341
서울특별시,강서구,방화3동,외국인,21.66,342
서울특별시,성북구,월곡1동,외국인,21.57,343
서울특별시,금천구,독산1동,외국인,21.54,344
서울특별시,중구,소공동,외국인,21.35,345
서울특별시,강동구,둔촌1동,외국인,20.6,346
서울특별시,송파구,문정1동,외국인,20.25,347
서울특별시,중랑구,면목7동,외국인,20.23,348
서울특별시,강남구,삼성1동,외국인,20.14,349
서울특별시,금천구,가산동,외국인,20.05,350
서울특별시,송파구,잠실6동,외국인,20.04,351
서울특별시,강동구,상일1동,외국인,19.45,352
서울특별시,종로구,부암동,외국인,19.06,353
서울특별시,은평구,신사2동,외국인,18.9,354
서울특별시,은평구,불광2동,외국인,18.64,355
서울특별시,도봉구,방학3동,외국인,18.63,356
서울특별시,도봉구,도봉1동,외국인,18.37,357
서울특별시,성동구,성수1가2동,외국인,18.27,358
서울특별시,강북구,인수동,외국인,17.92,359
서울특별시,강남구,일원본동,외국인,17.9,360
서울특별시,중랑구,상봉1동,외국인,17.75,361
서울특별시,용산구,효창동,외국인,17.7,362
서울특별시,노원구,중계1동,외국인,17.63,363
서울특별시,성북구,정릉1동,외국인,17.18,364
서울특별시,강북구,우이동,외국인,16.97,365
서울특별시,송파구,잠실3동,외국인,16.93,366
서울특별시,도봉구,창3동,외국인,16.83,367
서울특별시,노원구,상계9동,외국인,16.61,368
서울특별시,강남구,개포3동,외국인,16.18,369
서울특별시,중랑구,면목5동,외국인,16.0,370
서울특별시,종로구,삼청동,외국인,15.73,371
서울특별시,노원구,상계3.4동,외국인,15.73,372
서울특별시,양천구,신정7동,외국인,15.45,373
서울특별시,용산구,서빙고동,외국인,15.27,374
서울특별시,동작구,사당4동,외국인,15.22,375
서울특별시,강서구,공항동,외국인,15.07,376
서울특별시,강서구,방화2동,외국인,14.87,377
서울특별시,중구,장충동,외국인,14.78,378
서울특별시,강동구,고덕1동,외국인,14.73,379
서울특별시,강동구,천호2동,외국인,14.64,380
서울특별시,성동구,응봉동,외국인,14.64,381
서울특별시,광진구,자양1동,외국인,13.85,382
서울특별시,서초구,반포4동,외국인,13.78,383
서울특별시,송파구,잠실2동,외국인,13.51,384
서울특별시,관악구,삼성동,외국인,13.39,385
서울특별시,서초구,방배3동,외국인,13.37,386
서울특별시,은평구,구산동,외국인,13.35,387
서울특별시,양천구,신월3동,외국인,12.59,388
서울특별시,은평구,진관동,외국인,12.15,389
서울특별시,양천구,목1동,외국인,11.99,390
서울특별시,동대문구,전농2동,외국인,11.64,391
서울특별시,서대문구,연희동,외국인,11.09,392
서울특별시,송파구,오륜동,외국인,10.77,393
서울특별시,강북구,삼양동,외국인,10.15,394
서울특별시,송파구,잠실4동,외국인,9.2,395
서울특별시,동작구,사당5동,외국인,9.19,396
서울특별시,성북구,장위3동,외국인,9.06,397
서울특별시,중랑구,중화1동,외국인,8.44,398
서울특별시,광진구,중곡1동,외국인,7.36,399
서울특별시,양천구,신월1동,외국인,7.02,400
서울특별시,종로구,가회동,외국인,6.63,401
서울특별시,성동구,성수1가1동,외국인,6.52,402
서울특별시,성동구,송정동,외국인,6.52,403
서울특별시,종로구,무악동,외국인,4.1,404
서울특별시,중랑구,면목4동,외국인,2.74,405
서울특별시,양천구,신정6동,외국인,2.05,406
서울특별시,구로구,항동,외국인,1.58,407
서울특별시,강동구,암사3동,외국인,1.53,408
서울특별시,도봉구,쌍문1동,외국인,1.08,409
서울특별시,강동구,상일2동,외국인,0.5,410
서울특별시,강북구,번2동,외국인,0.0,411
서울특별시,강북구,번3동,외국인,0.0,411
서울특별시,금천구,시흥3동,외국인,0.0,411
서울특별시,관악구,청림동,외국인,0.0,411
서울특별시,노원구,상계8동,외국인,0.0,411
서울특별시,금천구,시흥2동,외국인,0.0,411
서울특별시,관악구,난향동,외국인,0.0,411
서울특별시,강남구,개포1동,외국인,0.0,411
서울특별시,관악구,성현동,외국인,0.0,411
서울특별시,송파구,마천1동,외국인,0.0,411
서울특별시,송파구,잠실7동,외국인,0.0,411
서울특별시,도봉구,방학2동,외국인,0.0,411
서울특별시,구로구,구로1동,외국인,0.0,411
서울특별시,금천구,시흥4동,외국인,0.0,411
서울특별시,성북구,돈암1동,외국인,0.0,411
