시도명,시군구명,행정동명,내외국인 구분,전체 대비 야간관광 방문객 수 비율,순위
서울특별시,서대문구,연희동,외국인,51.48,129
서울특별시,서대문구,남가좌2동,외국인,51.48,130
서울특별시,성북구,월곡2동,외국인,51.48,131
서울특별시,관악구,청림동,외국인,51.48,132
서울특별시,영등포구,신길3동,외국인,51.47,133
서울특별시,영등포구,신길1동,외국인,51.46,134
서울특별시,성북구,동선동,외국인,51.45,135
서울특별시,중랑구,면목3.8동,외국인,51.45,136
서울특별시,도봉구,방학1동,외국인,51.45,137
서울특별시,구로구,개봉2동,외국인,51.43,138
서울특별시,서초구,반포1동,외국인,51.41,139
서울특별시,동작구,신대방1동,외국인,51.41,140
서울특별시,금천구,독산3동,외국인,51.4,141
서울특별시,서초구,반포4동,외국인,51.39,142
서울특별시,동대문구,전농2동,외국인,51.39,143
서울특별시,강북구,번1동,외국인,51.39,144
서울특별시,관악구,중앙동,외국인,51.38,145
서울특별시,송파구,방이2동,외국인,51.35,146
서울특별시,양천구,신정6동,외국인,51.35,147
서울특별시,강북구,송중동,외국인,51.34,148
서울특별시,용산구,한강로동,외국인,51.33,149
서울특별시,중구,황학동,외국인,51.33,150
서울특별시,성동구,왕십리도선동,외국인,51.32,151
서울특별시,관악구,신원동,외국인,51.32,152
서울특별시,성북구,보문동,외국인,51.32,153
서울특별시,구로구,구로5동,외국인,51.31,154
서울특별시,송파구,삼전동,외국인,51.28,155
서울특별시,양천구,목3동,외국인,51.28,156
서울특별시,중구,중림동,외국인,51.27,157
서울특별시,금천구,시흥4동,외국인,51.27,158
서울특별시,광진구,자양4동,외국인,51.26,159
서울특별시,송파구,오금동,외국인,51.26,160
서울특별시,송파구,마천1동,외국인,51.25,161
서울특별시,동작구,노량진1동,외국인,51.24,162
서울특별시,동작구,사당3동,외국인,51.24,163
서울특별시,종로구,무악동,외국인,51.24,164
서울특별시,영등포구,영등포본동,외국인,51.23,165
서울특별시,강동구,길동,외국인,51.22,166
서울특별시,은평구,수색동,외국인,51.22,167
서울특별시,마포구,용강동,외국인,51.2,168
서울특별시,강남구,개포4동,외국인,51.2,169
서울특별시,중랑구,상봉1동,외국인,51.2,170
서울특별시,동작구,상도1동,외국인,51.19,171
서울특별시,광진구,자양2동,외국인,51.19,172
서울특별시,동작구,사당2동,외국인,51.18,173
서울특별시,관악구,남현동,외국인,51.18,174
서울특별시,관악구,신림동,외국인,51.17,175
서울특별시,노원구,상계8동,외국인,51.17,176
서울특별시,종로구,숭인1동,외국인,51.16,177
서울특별시,양천구,신월4동,외국인,51.16,178
서울특별시,구로구,오류2동,외국인,51.15,179
서울특별시,송파구,문정1동,외국인,51.15,180
서울특별시,강북구,수유1동,외국인,51.15,181
서울특별시,동작구,사당5동,외국인,51.13,182
서울특별시,광진구,화양동,외국인,51.12,183
서울특별시,강북구,수유2동,외국인,51.12,184
서울특별시,중랑구,망우3동,외국인,51.12,185
서울특별시,동대문구,답십리2동,외국인,51.11,186
서울특별시,양천구,신월2동,외국인,51.11,187
서울특별시,중랑구,면목7동,외국인,51.11,188
서울특별시,금천구,시흥1동,외국인,51.1,189
서울특별시,송파구,석촌동,외국인,51.08,190
서울특별시,노원구,상계3.4동,외국인,51.08,191
서울특별시,은평구,진관동,외국인,51.06,192
서울특별시,강북구,삼양동,외국인,51.06,193
서울특별시,송파구,거여2동,외국인,51.04,194
서울특별시,용산구,효창동,외국인,51.03,195
서울특별시,용산구,청파동,외국인,51.02,196
서울특별시,강남구,일원1동,외국인,51.02,197
서울특별시,강서구,등촌2동,외국인,51.02,198
서울특별시,도봉구,창5동,외국인,51.01,199
서울특별시,노원구,상계5동,외국인,51.01,200
서울특별시,중랑구,상봉2동,외국인,51.0,201
서울특별시,동작구,노량진2동,외국인,50.99,202
서울특별시,영등포구,신길6동,외국인,50.98,203
서울특별시,송파구,방이1동,외국인,50.98,204
서울특별시,광진구,광장동,외국인,50.97,205
서울특별시,동대문구,휘경2동,외국인,50.97,206
서울특별시,광진구,중곡1동,외국인,50.97,207
서울특별시,강서구,화곡6동,외국인,50.96,208
서울특별시,영등포구,신길4동,외국인,50.96,209
서울특별시,강남구,논현1동,외국인,50.95,210
서울특별시,노원구,중계4동,외국인,50.95,211
서울특별시,서대문구,북가좌1동,외국인,50.94,212
서울특별시,중랑구,신내2동,외국인,50.94,213
서울특별시,도봉구,쌍문4동,외국인,50.94,214
서울특별시,동작구,사당1동,외국인,50.93,215
서울특별시,강서구,우장산동,외국인,50.93,216
서울특별시,성북구,정릉2동,외국인,50.92,217
서울특별시,광진구,중곡4동,외국인,50.92,218
서울특별시,관악구,난향동,외국인,50.92,219
서울특별시,서초구,잠원동,외국인,50.91,220
서울특별시,성북구,정릉4동,외국인,50.91,221
서울특별시,강남구,역삼2동,외국인,50.9,222
서울특별시,송파구,잠실본동,외국인,50.9,223
서울특별시,관악구,서원동,외국인,50.9,224
서울특별시,양천구,목5동,외국인,50.9,225
서울특별시,강북구,미아동,외국인,50.9,226
서울특별시,중랑구,묵1동,외국인,50.9,227
서울특별시,마포구,망원2동,외국인,50.89,228
서울특별시,은평구,녹번동,외국인,50.87,229
서울특별시,중랑구,묵2동,외국인,50.86,230
서울특별시,노원구,월계2동,외국인,50.86,231
서울특별시,노원구,상계1동,외국인,50.85,232
서울특별시,성북구,돈암1동,외국인,50.85,233
서울특별시,양천구,신월1동,외국인,50.82,234
서울특별시,강서구,방화1동,외국인,50.8,235
서울특별시,강서구,화곡2동,외국인,50.8,236
서울특별시,관악구,행운동,외국인,50.77,237
서울특별시,성동구,송정동,외국인,50.77,238
서울특별시,강남구,세곡동,외국인,50.76,239
서울특별시,관악구,대학동,외국인,50.76,240
서울특별시,송파구,가락2동,외국인,50.76,241
서울특별시,노원구,상계10동,외국인,50.76,242
서울특별시,마포구,서교동,외국인,50.73,243
서울특별시,동대문구,이문2동,외국인,50.73,244
서울특별시,용산구,남영동,외국인,50.71,245
서울특별시,영등포구,양평2동,외국인,50.71,246
서울특별시,노원구,중계1동,외국인,50.71,247
서울특별시,도봉구,창3동,외국인,50.7,248
서울특별시,양천구,신정3동,외국인,50.68,249
서울특별시,광진구,능동,외국인,50.67,250
서울특별시,동대문구,장안2동,외국인,50.65,251
서울특별시,광진구,중곡2동,외국인,50.65,252
서울특별시,도봉구,쌍문2동,외국인,50.65,253
서울특별시,용산구,용산2가동,외국인,50.64,254
서울특별시,성북구,삼선동,외국인,50.64,255
서울특별시,관악구,난곡동,외국인,50.64,256
서울특별시,동대문구,이문1동,외국인,50.63,257
서울특별시,동대문구,제기동,외국인,50.62,258
서울특별시,동대문구,휘경1동,외국인,50.6,259
서울특별시,관악구,보라매동,외국인,50.57,260
서울특별시,광진구,구의1동,외국인,50.57,261
서울특별시,종로구,혜화동,외국인,50.56,262
서울특별시,강동구,명일1동,외국인,50.55,263
서울특별시,마포구,성산2동,외국인,50.54,264
서울특별시,강동구,천호3동,외국인,50.54,265
서울특별시,강남구,도곡2동,외국인,50.53,266
서울특별시,송파구,잠실2동,외국인,50.52,267
서울특별시,마포구,합정동,외국인,50.5,268
서울특별시,영등포구,당산2동,외국인,50.5,269
서울특별시,성북구,종암동,외국인,50.5,270
서울특별시,은평구,역촌동,외국인,50.5,271
서울특별시,구로구,오류1동,외국인,50.48,272
서울특별시,광진구,구의3동,외국인,50.47,273
서울특별시,강서구,화곡1동,외국인,50.46,274
서울특별시,송파구,송파2동,외국인,50.45,275
서울특별시,도봉구,창2동,외국인,50.45,276
서울특별시,동작구,흑석동,외국인,50.41,277
서울특별시,송파구,위례동,외국인,50.41,278
서울특별시,양천구,신정7동,외국인,50.4,279
서울특별시,노원구,상계2동,외국인,50.39,280
서울특별시,성동구,용답동,외국인,50.38,281
서울특별시,양천구,목4동,외국인,50.38,282
서울특별시,강동구,천호1동,외국인,50.37,283
서울특별시,서초구,반포본동,외국인,50.37,284
서울특별시,강동구,암사2동,외국인,50.36,285
서울특별시,노원구,상계6.7동,외국인,50.36,286
서울특별시,서초구,방배1동,외국인,50.36,287
서울특별시,은평구,갈현2동,외국인,50.35,288
서울특별시,관악구,청룡동,외국인,50.34,289
서울특별시,중랑구,면목본동,외국인,50.34,290
서울특별시,서대문구,북가좌2동,외국인,50.33,291
서울특별시,강북구,수유3동,외국인,50.33,292
서울특별시,성북구,안암동,외국인,50.31,293
서울특별시,도봉구,쌍문3동,외국인,50.27,294
서울특별시,동대문구,회기동,외국인,50.26,295
서울특별시,광진구,군자동,외국인,50.26,296
서울특별시,영등포구,영등포동,외국인,50.25,297
서울특별시,양천구,신정4동,외국인,50.24,298
서울특별시,은평구,증산동,외국인,50.24,299
서울특별시,강동구,명일2동,외국인,50.23,300
서울특별시,마포구,서강동,외국인,50.21,301
서울특별시,성동구,성수1가2동,외국인,50.2,302
서울특별시,강남구,대치1동,외국인,50.19,303
서울특별시,강남구,개포2동,외국인,50.19,304
서울특별시,용산구,한남동,외국인,50.17,305
서울특별시,성북구,석관동,외국인,50.16,306
서울특별시,강동구,암사3동,외국인,50.16,307
서울특별시,송파구,송파1동,외국인,50.14,308
서울특별시,영등포구,당산1동,외국인,50.13,309
서울특별시,서대문구,신촌동,외국인,50.12,310
서울특별시,성동구,마장동,외국인,50.12,311
서울특별시,송파구,풍납2동,외국인,50.12,312
서울특별시,양천구,목1동,외국인,50.11,313
서울특별시,강동구,고덕2동,외국인,50.09,314
서울특별시,중랑구,신내1동,외국인,50.09,315
서울특별시,강서구,화곡3동,외국인,50.08,316
서울특별시,중구,을지로동,외국인,50.06,317
서울특별시,마포구,대흥동,외국인,50.05,318
서울특별시,마포구,성산1동,외국인,50.05,319
서울특별시,강남구,삼성2동,외국인,50.04,320
서울특별시,강서구,방화3동,외국인,50.03,321
서울특별시,은평구,응암1동,외국인,50.0,322
서울특별시,동대문구,용신동,외국인,49.98,323
서울특별시,양천구,신정2동,외국인,49.97,324
서울특별시,동대문구,전농1동,외국인,49.95,325
서울특별시,도봉구,창1동,외국인,49.95,326
서울특별시,노원구,중계2.3동,외국인,49.95,327
서울특별시,서초구,서초4동,외국인,49.94,328
서울특별시,성북구,정릉3동,외국인,49.93,329
서울특별시,동대문구,답십리1동,외국인,49.9,330
서울특별시,서초구,내곡동,외국인,49.9,331
서울특별시,은평구,신사2동,외국인,49.9,332
서울특별시,강북구,우이동,외국인,49.87,333
서울특별시,송파구,마천2동,외국인,49.84,334
서울특별시,강남구,역삼1동,외국인,49.82,335
서울특별시,동작구,대방동,외국인,49.8,336
서울특별시,서초구,방배3동,외국인,49.8,337
서울특별시,강남구,대치4동,외국인,49.79,338
서울특별시,서초구,반포3동,외국인,49.76,339
서울특별시,서대문구,홍제3동,외국인,49.76,340
서울특별시,강서구,화곡8동,외국인,49.73,341
서울특별시,종로구,부암동,외국인,49.71,342
서울특별시,동대문구,청량리동,외국인,49.66,343
서울특별시,강동구,천호2동,외국인,49.65,344
서울특별시,강동구,암사1동,외국인,49.65,345
서울특별시,중구,필동,외국인,49.64,346
서울특별시,마포구,염리동,외국인,49.61,347
서울특별시,강남구,압구정동,외국인,49.59,348
서울특별시,용산구,원효로2동,외국인,49.59,349
서울특별시,서대문구,홍제2동,외국인,49.57,350
서울특별시,강동구,둔촌2동,외국인,49.56,351
서울특별시,노원구,월계1동,외국인,49.54,352
서울특별시,서초구,서초2동,외국인,49.53,353
서울특별시,서초구,서초1동,외국인,49.52,354
서울특별시,강남구,개포1동,외국인,49.48,355
서울특별시,강남구,도곡1동,외국인,49.47,356
서울특별시,종로구,삼청동,외국인,49.47,357
서울특별시,양천구,신월5동,외국인,49.46,358
서울특별시,동작구,신대방2동,외국인,49.44,359
서울특별시,강남구,논현2동,외국인,49.42,360
서울특별시,성동구,사근동,외국인,49.42,361
서울특별시,강서구,등촌1동,외국인,49.38,362
서울특별시,송파구,잠실3동,외국인,49.35,363
서울특별시,강남구,신사동,외국인,49.32,364
서울특별시,송파구,가락본동,외국인,49.31,365
서울특별시,성북구,길음2동,외국인,49.3,366
서울특별시,동대문구,장안1동,외국인,49.28,367
서울특별시,양천구,신월3동,외국인,49.28,368
서울특별시,종로구,숭인2동,외국인,49.24,369
서울특별시,강동구,성내2동,외국인,49.19,370
서울특별시,성동구,행당1동,외국인,49.15,371
서울특별시,강서구,가양2동,외국인,49.15,372
서울특별시,강남구,청담동,외국인,49.13,373
서울특별시,마포구,상암동,외국인,49.1,374
서울특별시,영등포구,문래동,외국인,49.08,375
서울특별시,성동구,성수2가1동,외국인,49.08,376
서울특별시,강남구,대치2동,외국인,49.02,377
서울특별시,노원구,공릉2동,외국인,48.99,378
서울특별시,영등포구,양평1동,외국인,48.99,379
서울특별시,강남구,삼성1동,외국인,48.94,380
서울특별시,은평구,응암3동,외국인,48.94,381
서울특별시,중랑구,망우본동,외국인,48.92,382
서울특별시,강서구,방화2동,외국인,48.91,383
서울특별시,중구,동화동,외국인,48.88,384
서울특별시,송파구,오륜동,외국인,48.86,385
서울특별시,강서구,염창동,외국인,48.82,386
서울특별시,종로구,창신1동,외국인,48.78,387
서울특별시,강동구,성내3동,외국인,48.75,388
서울특별시,구로구,구로3동,외국인,48.72,389
서울특별시,종로구,이화동,외국인,48.7,390
서울특별시,노원구,상계9동,외국인,48.68,391
서울특별시,종로구,청운효자동,외국인,48.67,392
서울특별시,양천구,신정1동,외국인,48.64,393
서울특별시,강서구,발산1동,외국인,48.6,394
서울특별시,금천구,가산동,외국인,48.53,395
서울특별시,서초구,서초3동,외국인,48.35,396
서울특별시,강동구,둔촌1동,외국인,48.35,397
서울특별시,중구,소공동,외국인,48.25,398
서울특별시,서초구,양재1동,외국인,48.25,399
서울특별시,강남구,수서동,외국인,48.11,400
서울특별시,도봉구,방학2동,외국인,48.1,401
서울특별시,강서구,가양1동,외국인,48.06,402
서울특별시,성동구,성수1가1동,외국인,48.05,403
서울특별시,중구,다산동,외국인,48.04,404
서울특별시,송파구,문정2동,외국인,47.97,405
서울특별시,강동구,성내1동,외국인,47.92,406
서울특별시,성동구,성수2가3동,외국인,47.89,407
서울특별시,강서구,공항동,외국인,47.89,408
서울특별시,중구,명동,외국인,47.86,409
서울특별시,중구,장충동,외국인,47.63,410
서울특별시,종로구,종로5.6가동,외국인,47.56,411
서울특별시,영등포구,여의동,외국인,47.42,412
서울특별시,강남구,일원본동,외국인,47.24,413
서울특별시,강동구,강일동,외국인,47.22,414
서울특별시,금천구,시흥3동,외국인,46.96,415
서울특별시,서초구,양재2동,외국인,46.95,416
서울특별시,중구,회현동,외국인,46.79,417
서울특별시,종로구,교남동,외국인,46.74,418
서울특별시,종로구,종로1.2.3.4가동,외국인,46.6,419
서울특별시,종로구,사직동,외국인,45.05,420
서울특별시,송파구,잠실6동,외국인,44.63,421
서울특별시,종로구,가회동,외국인,41.61,422
