시도명,시군구 명,행정동명,내외국인 구분,비율,순위
서울특별시,영등포구,당산1동,외국인,48.63,128
서울특별시,영등포구,신길1동,외국인,48.3,129
서울특별시,관악구,청룡동,외국인,48.23,130
서울특별시,관악구,인헌동,외국인,48.14,131
서울특별시,금천구,시흥5동,외국인,48.12,132
서울특별시,은평구,녹번동,외국인,48.08,133
서울특별시,중랑구,묵1동,외국인,47.85,134
서울특별시,광진구,중곡4동,외국인,47.72,135
서울특별시,광진구,중곡2동,외국인,47.44,136
서울특별시,양천구,신정4동,외국인,47.19,137
서울특별시,구로구,가리봉동,외국인,47.17,138
서울특별시,양천구,목2동,외국인,47.04,139
서울특별시,중랑구,묵2동,외국인,46.98,140
서울특별시,송파구,송파1동,외국인,46.87,141
서울특별시,서대문구,홍은1동,외국인,46.77,142
서울특별시,성북구,정릉2동,외국인,46.61,143
서울특별시,관악구,신원동,외국인,46.6,144
서울특별시,서초구,서초1동,외국인,46.55,145
서울특별시,양천구,신월7동,외국인,46.54,146
서울특별시,성북구,석관동,외국인,46.4,147
서울특별시,강남구,일원1동,외국인,46.26,148
서울특별시,송파구,석촌동,외국인,46.07,149
서울특별시,서초구,서초3동,외국인,46.05,150
서울특별시,동작구,신대방1동,외국인,45.9,151
서울특별시,동대문구,회기동,외국인,45.87,152
서울특별시,용산구,한강로동,외국인,45.76,153
서울특별시,서초구,서초2동,외국인,45.74,154
서울특별시,도봉구,방학1동,외국인,45.66,155
서울특별시,마포구,합정동,외국인,45.64,156
서울특별시,종로구,종로5.6가동,외국인,45.61,157
서울특별시,은평구,역촌동,외국인,45.6,158
서울특별시,서초구,내곡동,외국인,45.47,159
서울특별시,영등포구,도림동,외국인,45.37,160
서울특별시,은평구,응암3동,외국인,45.27,161
서울특별시,마포구,아현동,외국인,45.23,162
서울특별시,강북구,수유2동,외국인,45.22,163
서울특별시,동작구,노량진2동,외국인,45.16,164
서울특별시,종로구,창신1동,외국인,45.15,165
서울특별시,중구,약수동,외국인,45.13,166
서울특별시,송파구,가락본동,외국인,44.85,167
서울특별시,성동구,옥수동,외국인,44.5,168
서울특별시,노원구,상계6.7동,외국인,44.32,169
서울특별시,강남구,도곡1동,외국인,44.3,170
서울특별시,성동구,행당1동,외국인,44.26,171
서울특별시,구로구,구로4동,외국인,44.25,172
서울특별시,서대문구,북아현동,외국인,44.23,173
서울특별시,성북구,정릉4동,외국인,44.17,174
서울특별시,성북구,동선동,외국인,44.06,175
서울특별시,마포구,상암동,외국인,44.04,176
서울특별시,강서구,가양1동,외국인,43.85,177
서울특별시,도봉구,창1동,외국인,43.79,178
서울특별시,노원구,중계4동,외국인,43.33,179
서울특별시,송파구,거여1동,외국인,43.31,180
서울특별시,용산구,청파동,외국인,43.28,181
서울특별시,강서구,등촌1동,외국인,42.91,182
서울특별시,마포구,성산1동,외국인,42.88,183
서울특별시,관악구,서림동,외국인,42.87,184
서울특별시,동작구,상도3동,외국인,42.6,185
서울특별시,중구,광희동,외국인,42.48,186
서울특별시,동작구,노량진1동,외국인,42.42,187
서울특별시,강남구,대치4동,외국인,42.33,188
서울특별시,강동구,둔촌2동,외국인,42.3,189
서울특별시,강남구,역삼1동,외국인,42.07,190
서울특별시,서대문구,남가좌1동,외국인,41.84,191
서울특별시,용산구,이촌1동,외국인,41.83,192
서울특별시,노원구,공릉1동,외국인,41.83,193
서울특별시,종로구,숭인2동,외국인,41.59,194
서울특별시,구로구,개봉1동,외국인,41.56,195
서울특별시,양천구,목4동,외국인,41.5,196
서울특별시,송파구,위례동,외국인,41.39,197
서울특별시,중랑구,망우본동,외국인,41.38,198
서울특별시,양천구,신월6동,외국인,41.37,199
서울특별시,성북구,월곡2동,외국인,41.31,200
서울특별시,강서구,염창동,외국인,40.77,201
서울특별시,관악구,중앙동,외국인,40.73,202
서울특별시,강동구,명일1동,외국인,40.65,203
서울특별시,강남구,개포2동,외국인,40.62,204
서울특별시,도봉구,창5동,외국인,40.57,205
서울특별시,성북구,정릉3동,외국인,40.44,206
서울특별시,강동구,암사2동,외국인,39.9,207
서울특별시,관악구,미성동,외국인,39.87,208
서울특별시,중구,필동,외국인,39.53,209
서울특별시,양천구,목3동,외국인,39.29,210
서울특별시,은평구,대조동,외국인,39.21,211
서울특별시,중랑구,신내1동,외국인,39.2,212
서울특별시,종로구,혜화동,외국인,39.13,213
서울특별시,종로구,이화동,외국인,39.09,214
서울특별시,양천구,신정1동,외국인,38.44,215
서울특별시,광진구,광장동,외국인,38.43,216
서울특별시,송파구,오금동,외국인,38.32,217
서울특별시,마포구,연남동,외국인,38.08,218
서울특별시,서대문구,북가좌1동,외국인,37.95,219
서울특별시,종로구,평창동,외국인,37.63,220
서울특별시,성북구,월곡1동,외국인,37.51,221
서울특별시,중랑구,면목7동,외국인,37.49,222
서울특별시,성동구,사근동,외국인,37.33,223
서울특별시,중구,을지로동,외국인,37.24,224
서울특별시,영등포구,신길6동,외국인,37.2,225
서울특별시,강동구,성내3동,외국인,37.17,226
서울특별시,동대문구,휘경2동,외국인,37.13,227
서울특별시,서초구,방배4동,외국인,37.01,228
서울특별시,마포구,공덕동,외국인,36.94,229
서울특별시,동작구,대방동,외국인,36.6,230
서울특별시,종로구,종로1.2.3.4가동,외국인,36.39,231
서울특별시,은평구,불광1동,외국인,36.35,232
서울특별시,관악구,조원동,외국인,36.33,233
서울특별시,도봉구,창2동,외국인,36.24,234
서울특별시,광진구,구의3동,외국인,36.23,235
서울특별시,동대문구,답십리1동,외국인,36.23,236
서울특별시,중구,명동,외국인,36.17,237
서울특별시,강북구,삼각산동,외국인,36.04,238
서울특별시,강동구,상일1동,외국인,36.01,239
서울특별시,강북구,번1동,외국인,35.9,240
서울특별시,성동구,용답동,외국인,35.76,241
서울특별시,용산구,후암동,외국인,35.67,242
서울특별시,성북구,종암동,외국인,35.62,243
서울특별시,서대문구,홍제2동,외국인,35.6,244
서울특별시,마포구,망원2동,외국인,35.58,245
서울특별시,송파구,가락2동,외국인,35.41,246
서울특별시,강남구,개포4동,외국인,35.21,247
서울특별시,강북구,송천동,외국인,35.08,248
서울특별시,강남구,대치1동,외국인,34.86,249
서울특별시,성북구,길음1동,외국인,34.82,250
서울특별시,중랑구,신내2동,외국인,34.78,251
서울특별시,용산구,남영동,외국인,34.63,252
서울특별시,은평구,증산동,외국인,34.5,253
서울특별시,도봉구,쌍문3동,외국인,34.28,254
서울특별시,강북구,삼양동,외국인,34.26,255
서울특별시,서대문구,신촌동,외국인,34.24,256
서울특별시,마포구,대흥동,외국인,34.11,257
서울특별시,마포구,성산2동,외국인,34.03,258
서울특별시,노원구,공릉2동,외국인,33.91,259
서울특별시,강서구,발산1동,외국인,33.75,260
서울특별시,강서구,방화1동,외국인,33.73,261
서울특별시,동작구,상도1동,외국인,33.68,262
서울특별시,동작구,사당3동,외국인,33.45,263
서울특별시,성북구,장위2동,외국인,33.37,264
서울특별시,성북구,길음2동,외국인,33.34,265
서울특별시,강남구,신사동,외국인,33.3,266
서울특별시,영등포구,양평2동,외국인,33.18,267
서울특별시,마포구,망원1동,외국인,32.78,268
서울특별시,성북구,안암동,외국인,32.73,269
서울특별시,관악구,신사동,외국인,32.69,270
서울특별시,서대문구,남가좌2동,외국인,32.47,271
서울특별시,도봉구,방학3동,외국인,32.07,272
서울특별시,종로구,사직동,외국인,31.98,273
서울특별시,강동구,성내1동,외국인,31.94,274
서울특별시,노원구,중계1동,외국인,31.89,275
서울특별시,동대문구,청량리동,외국인,31.85,276
서울특별시,서대문구,북가좌2동,외국인,31.84,277
서울특별시,동작구,상도2동,외국인,31.83,278
서울특별시,송파구,문정2동,외국인,31.64,279
서울특별시,성동구,성수2가1동,외국인,31.56,280
서울특별시,구로구,개봉2동,외국인,31.49,281
서울특별시,성동구,금호1가동,외국인,31.39,282
서울특별시,은평구,응암2동,외국인,31.29,283
서울특별시,노원구,월계2동,외국인,31.24,284
서울특별시,영등포구,신길4동,외국인,31.17,285
서울특별시,강남구,수서동,외국인,31.05,286
서울특별시,동작구,흑석동,외국인,31.03,287
서울특별시,마포구,신수동,외국인,30.72,288
서울특별시,양천구,신월1동,외국인,30.71,289
서울특별시,노원구,중계본동,외국인,30.57,290
서울특별시,노원구,상계1동,외국인,30.52,291
서울특별시,양천구,목5동,외국인,29.74,292
서울특별시,노원구,하계1동,외국인,29.68,293
서울특별시,동대문구,제기동,외국인,29.46,294
서울특별시,송파구,거여2동,외국인,29.29,295
서울특별시,서대문구,홍은2동,외국인,29.2,296
서울특별시,영등포구,여의동,외국인,29.18,297
서울특별시,구로구,고척2동,외국인,28.91,298
서울특별시,영등포구,영등포동,외국인,28.61,299
서울특별시,동대문구,이문1동,외국인,28.45,300
서울특별시,노원구,월계1동,외국인,28.3,301
서울특별시,종로구,숭인1동,외국인,27.83,302
서울특별시,금천구,시흥3동,외국인,27.59,303
서울특별시,중랑구,면목본동,외국인,27.57,304
서울특별시,성동구,성수2가3동,외국인,27.29,305
서울특별시,관악구,대학동,외국인,26.92,306
서울특별시,도봉구,도봉2동,외국인,26.21,307
서울특별시,동작구,신대방2동,외국인,25.98,308
서울특별시,서초구,반포3동,외국인,25.64,309
서울특별시,송파구,문정1동,외국인,25.64,310
서울특별시,성북구,성북동,외국인,25.41,311
서울특별시,도봉구,쌍문2동,외국인,25.28,312
서울특별시,광진구,구의2동,외국인,25.25,313
서울특별시,성북구,정릉1동,외국인,25.23,314
서울특별시,은평구,응암1동,외국인,25.08,315
서울특별시,성동구,행당2동,외국인,25.07,316
서울특별시,노원구,상계3.4동,외국인,24.97,317
서울특별시,양천구,신정3동,외국인,24.71,318
서울특별시,강남구,삼성1동,외국인,24.61,319
서울특별시,영등포구,양평1동,외국인,24.51,320
서울특별시,노원구,중계2.3동,외국인,24.42,321
서울특별시,송파구,마천2동,외국인,24.39,322
서울특별시,서초구,양재2동,외국인,24.35,323
서울특별시,종로구,교남동,외국인,24.35,324
서울특별시,서대문구,연희동,외국인,23.99,325
서울특별시,중구,회현동,외국인,23.87,326
서울특별시,중랑구,면목5동,외국인,23.8,327
서울특별시,광진구,자양3동,외국인,23.37,328
서울특별시,동작구,사당4동,외국인,23.33,329
서울특별시,구로구,오류2동,외국인,22.97,330
서울특별시,송파구,풍납2동,외국인,22.91,331
서울특별시,노원구,상계9동,외국인,22.86,332
서울특별시,송파구,잠실2동,외국인,22.8,333
서울특별시,도봉구,창3동,외국인,22.67,334
서울특별시,은평구,불광2동,외국인,22.62,335
서울특별시,양천구,신정7동,외국인,22.5,336
서울특별시,강동구,명일2동,외국인,22.39,337
서울특별시,중랑구,상봉1동,외국인,22.08,338
서울특별시,종로구,삼청동,외국인,21.89,339
서울특별시,송파구,송파2동,외국인,21.88,340
서울특별시,은평구,구산동,외국인,21.72,341
서울특별시,구로구,고척1동,외국인,21.06,342
서울특별시,강동구,고덕2동,외국인,21.0,343
서울특별시,성북구,돈암2동,외국인,20.72,344
서울특별시,중구,소공동,외국인,20.65,345
서울특별시,성동구,성수1가2동,외국인,20.17,346
서울특별시,강북구,우이동,외국인,19.78,347
서울특별시,양천구,신정2동,외국인,19.71,348
서울특별시,양천구,신월3동,외국인,19.52,349
서울특별시,광진구,중곡3동,외국인,19.34,350
서울특별시,영등포구,신길5동,외국인,18.93,351
서울특별시,광진구,군자동,외국인,18.25,352
서울특별시,은평구,신사2동,외국인,18.18,353
서울특별시,강동구,강일동,외국인,17.67,354
서울특별시,송파구,잠실6동,외국인,17.38,355
서울특별시,금천구,가산동,외국인,16.8,356
서울특별시,강남구,일원본동,외국인,16.35,357
서울특별시,노원구,상계2동,외국인,15.65,358
서울특별시,구로구,구로1동,외국인,15.63,359
서울특별시,노원구,하계2동,외국인,15.6,360
서울특별시,은평구,진관동,외국인,15.46,361
서울특별시,동대문구,전농2동,외국인,15.11,362
서울특별시,동대문구,전농1동,외국인,14.48,363
서울특별시,중구,장충동,외국인,14.45,364
서울특별시,노원구,상계10동,외국인,14.42,365
서울특별시,양천구,목1동,외국인,14.28,366
서울특별시,금천구,독산1동,외국인,14.15,367
서울특별시,종로구,부암동,외국인,13.91,368
서울특별시,서초구,반포4동,외국인,13.63,369
서울특별시,강남구,대치2동,외국인,13.6,370
서울특별시,성동구,성수1가1동,외국인,13.42,371
서울특별시,광진구,자양1동,외국인,12.85,372
서울특별시,관악구,성현동,외국인,12.57,373
서울특별시,도봉구,도봉1동,외국인,12.47,374
서울특별시,송파구,잠실3동,외국인,12.36,375
서울특별시,관악구,보라매동,외국인,12.34,376
서울특별시,강남구,개포3동,외국인,12.16,377
서울특별시,강서구,가양2동,외국인,11.8,378
서울특별시,송파구,오륜동,외국인,11.76,379
서울특별시,강북구,수유1동,외국인,11.59,380
서울특별시,성북구,장위3동,외국인,11.42,381
서울특별시,강북구,송중동,외국인,11.37,382
서울특별시,노원구,월계3동,외국인,11.22,383
서울특별시,강동구,천호2동,외국인,11.0,384
서울특별시,용산구,서빙고동,외국인,10.97,385
서울특별시,서초구,방배3동,외국인,10.44,386
서울특별시,종로구,가회동,외국인,10.19,387
서울특별시,강서구,방화2동,외국인,10.19,388
서울특별시,구로구,수궁동,외국인,10.09,389
서울특별시,영등포구,영등포본동,외국인,10.02,390
서울특별시,강동구,상일2동,외국인,9.97,391
서울특별시,송파구,잠실4동,외국인,9.93,392
서울특별시,강북구,인수동,외국인,9.35,393
서울특별시,동작구,사당5동,외국인,8.84,394
서울특별시,강서구,방화3동,외국인,8.71,395
서울특별시,양천구,신정6동,외국인,6.4,396
서울특별시,강서구,공항동,외국인,5.73,397
서울특별시,중랑구,면목4동,외국인,4.72,398
서울특별시,종로구,무악동,외국인,3.82,399
서울특별시,송파구,잠실7동,외국인,2.93,400
서울특별시,도봉구,쌍문1동,외국인,1.95,401
서울특별시,강동구,고덕1동,외국인,1.74,402
서울특별시,노원구,상계5동,외국인,1.58,403
서울특별시,강서구,가양3동,외국인,0.0,404
서울특별시,강북구,번3동,외국인,0.0,404
서울특별시,송파구,풍납1동,외국인,0.0,404
서울특별시,관악구,청림동,외국인,0.0,404
서울특별시,도봉구,쌍문4동,외국인,0.0,404
서울특별시,중랑구,중화1동,외국인,0.0,404
서울특별시,노원구,상계8동,외국인,0.0,404
서울특별시,금천구,시흥2동,외국인,0.0,404
서울특별시,구로구,개봉3동,외국인,0.0,404
서울특별시,관악구,삼성동,외국인,0.0,404
서울특별시,송파구,마천1동,외국인,0.0,404
서울특별시,성동구,송정동,외국인,0.0,404
서울특별시,도봉구,방학2동,외국인,0.0,404
서울특별시,용산구,이촌2동,외국인,0.0,404
서울특별시,구로구,항동,외국인,0.0,404
서울특별시,강동구,암사3동,외국인,0.0,404
서울특별시,성북구,돈암1동,외국인,0.0,404
